"row.names","yn","agen","sensn","frn","alcmov"
1538,1,4,1,3,4.60826278057576
1539,0,2,1,1,4.37491810824296
1540,0,4,1,2,5.02496441150242
1541,0,2,1,2,4.6099678476251
1542,0,4,0,2,4.88287405244234
1543,1,2,1,2,4.20624882919652
1544,0,4,1,2,5.26085983196817
1545,0,1,0,1,1.61387247363368
1546,0,3,1,1,5.11101912160822
1547,0,2,0,1,4.75115885413783
1548,0,0,0,1,3.65237199857938
1549,0,1,0,1,4.8799080483915
1550,0,0,0,1,3.08578387599221
1551,0,0,0,1,3.85169379304564
1552,0,0,1,1,0
1553,0,2,1,2,5.05915638297468
1554,0,4,0,1,3.79413993386929
1555,0,2,0,1,4.58704394208241
1556,0,3,0,2,4.17672148572551
1557,0,0,0,1,3.84430748659335
1558,0,1,0,1,4.13471363436428
1559,0,4,0,3,5.24226559866571
1560,0,0,0,1,3.8253655142333
1561,0,1,1,1,2.64506334551744
1562,0,0,1,1,3.9342360076427
1563,1,1,1,1,3.83406146395843
1564,0,2,1,1,3.23853101446636
1565,0,0,1,1,4.84881383691778
1566,0,3,0,1,3.70361411387087
1567,0,0,0,1,0
1568,1,0,0,1,4.14404136550877
1569,0,0,1,1,4.98223584050568
1570,0,3,1,2,4.82773697188401
1571,0,1,1,1,4.91527293804471
1572,0,3,1,1,3.83406146395843
1573,0,3,1,1,4.56152100487143
1574,0,1,0,1,4.46809509861751
1575,0,1,0,1,3.62937331357203
1576,0,0,0,1,4.1400327493564
1577,0,3,0,1,5.08989917166732
1578,0,1,0,1,5.54155581297175
1579,0,2,1,2,4.94779227488676
1580,0,3,0,1,1.7963783975051
1581,0,2,1,1,4.57421400054314
1582,0,3,1,2,4.8794430534024
1583,0,4,1,1,4.40839992953758
1584,0,1,0,1,3.93725749313842
1585,0,0,1,1,2.99836038594793
1586,1,3,1,1,4.3069458818771
1587,0,1,0,1,4.01523079975943
1588,0,2,1,1,4.21323386959562
1589,0,1,0,1,4.68452892520816
1590,0,3,1,1,4.16210209084122
1591,0,1,0,1,3.59411419836707
1592,0,0,1,1,4.53296391491457
1593,1,0,1,1,4.00057642863194
1594,0,2,1,1,4.04209385604455
1595,0,2,0,1,3.08578387599221
1596,0,3,0,1,4.08240921058229
1597,0,1,0,1,2.69694843423466
1598,0,0,0,1,4.09470682925742
1599,0,3,0,1,5.40119535687708
1600,0,1,0,1,3.99654494294926
1601,0,0,0,1,4.6149318792667
1602,0,2,0,1,3.04320795591938
1603,0,0,0,1,4.48681711980741
1604,0,0,1,1,4.33836755104881
1605,0,4,0,1,4.45424615730465
1606,0,2,1,1,4.73968001786034
1607,0,1,0,1,4.2254736747847
1608,1,3,1,2,4.21015036594194
1609,0,3,1,1,3.56373380139394
1610,0,3,1,1,4.18582880489414
1611,0,2,1,1,2.2963931144533
1612,0,4,1,2,4.61576427580556
1613,0,4,0,1,3.809909285026
1614,1,3,1,2,4.16297057056525
1615,0,1,1,1,4.80710213324525
1616,0,3,1,1,3.3998631280907
1617,0,3,1,1,4.44483760334589
1618,0,2,1,2,4.58847698485378
1619,0,1,1,1,4.04209385604455
1620,0,1,0,1,3.92270262169778
1621,1,4,1,3,4.5646085901224
1622,0,1,0,1,2.9785756290974
1623,0,1,0,1,0
1624,0,2,1,2,3.85727107442873
1625,0,0,1,1,3.86163158052412
1626,0,2,1,1,4.32675715671133
1627,0,1,1,1,1.47060148787083
1628,0,0,0,1,3.43934912722708
1629,0,1,0,1,5.149401071306
1630,0,4,1,2,5.22687133571884
1631,0,3,0,2,4.16297057056525
1632,0,0,0,1,3.87571978518027
1633,0,4,1,1,4.69683736059166
1634,0,0,1,1,4.96040933098391
1635,0,2,0,1,4.48710795181353
1636,0,2,0,1,3.85727107442873
1637,0,1,0,1,4.16210209084122
1638,0,0,1,1,4.83046066196639
1639,0,3,0,1,3.82825545710283
1640,0,2,1,1,2.87399918356857
1641,0,3,0,1,3.56118025991308
1642,0,0,1,1,2.67466317231457
1643,0,3,1,1,3.47009469465559
1644,0,3,1,3,5.24861622314038
1645,0,4,1,1,4.20796357650238
1646,0,3,0,1,4.59625205843581
1647,0,2,1,1,4.35054015626093
1648,0,1,0,1,4.1425625397864
1649,0,0,0,2,4.30962514831389
1650,0,3,0,1,4.75671152485167
1651,0,3,1,1,3.75769893257846
1652,0,2,1,2,5.40298677125131
1653,0,3,1,2,4.63969986676539
1654,0,1,1,1,4.84594684597836
1655,0,4,1,2,4.34348473770361
1656,0,3,0,1,4.76357617291944
1657,0,0,0,1,3.81789248081428
1658,0,2,1,1,5.2887158312124
1659,1,3,1,3,5.2040066870768
1660,0,2,1,2,5.15138286640741
1661,0,3,0,1,2.97717885994334
1662,0,2,0,1,3.92740413751822
1663,0,3,0,1,3.84283706437499
1664,0,3,1,2,5.34577673314091
1665,0,0,0,1,3.33754734103438
1666,0,0,1,2,4.04849452202758
1667,0,3,0,1,3.77478725035163
1668,0,0,0,1,3.69428151605008
1669,1,4,1,2,4.83003771426686
1670,0,0,1,1,4.51060535669798
1671,0,4,0,2,3.67656998223913
1672,0,3,1,1,5.45273257698806
1673,1,2,1,2,4.6370978109747
1674,0,0,0,1,3.75581891620615
1675,0,4,1,1,4.79284460608674
1676,0,3,1,2,4.21197646793318
1677,0,3,1,1,4.39211334109705
1678,0,3,1,2,2.6816392926878
1679,0,1,0,1,3.43934912722708
1680,0,4,1,1,0
1681,0,1,1,2,4.02861290607936
1682,1,4,1,2,4.74117400068998
1683,0,1,1,1,3.52368317752666
1684,0,4,0,1,4.03462061782546
1685,0,0,1,1,4.58528303668741
1686,0,4,0,1,4.86846492094174
1687,0,4,0,1,3.58441456726304
1688,0,0,0,1,3.91155231361545
1689,0,1,0,1,3.10432283083072
1690,0,0,0,1,3.72623276269087
1691,0,3,1,1,4.40273921412074
1692,1,4,1,2,4.90786778142858
1693,0,2,0,1,0
1694,0,2,1,1,4.4742543882656
1695,0,3,0,2,3.9516308354145
1696,0,0,1,1,2.81096167920703
1697,0,1,0,1,3.95097283839084
1698,0,2,0,1,0
1699,1,4,1,2,5.1616859065166
1700,0,3,0,2,3.76161529921157
1701,0,2,0,1,0
1702,0,3,0,1,2.92301218109248
1703,0,3,0,1,4.53716464278905
1704,0,0,1,1,3.31374243041135
1705,0,0,0,1,3.68350788291743
1706,0,2,1,1,3.82644819595682
1707,0,1,0,1,3.79413993386929
1708,0,4,1,2,4.37821507769525
1709,0,2,0,1,3.88427312137447
1710,0,4,1,3,5.10584189372573
1711,0,3,1,2,4.10545478198568
1712,0,3,1,1,4.73471637811297
1713,0,1,1,1,4.91815444130209
1714,0,4,1,2,5.10378453071773
1715,0,4,0,1,4.57198080825601
1716,0,4,1,1,3.70244253014889
1717,0,0,0,1,3.85258400841503
1718,0,0,0,1,2.79355382201545
1719,0,1,0,1,4.24781468651448
1720,0,2,1,2,2.48934970856972
1721,0,1,1,1,4.22583139777466
1722,0,0,0,1,0
1723,1,2,1,1,4.75242906003806
1724,0,0,0,1,2.55480986575781
1725,0,3,1,1,3.77817409239377
1726,0,1,0,1,4.93243871216182
1727,0,4,1,2,3.71897746470681
1728,0,3,1,1,5.46793510138398
1729,0,1,0,1,4.0189295056116
1730,0,3,1,1,4.30583797355074
1731,0,2,1,1,4.45840410413243
1732,0,4,0,1,4.17672148572551
1733,0,2,0,1,4.87666935301417
1734,0,3,1,1,4.34846177200175
1735,0,2,1,1,4.55231622615333
1736,0,0,0,1,2.79754074711464
1737,0,1,0,1,3.55053006399382
1738,0,0,1,1,3.72735387712798
1739,1,4,1,2,4.83609291020119
1740,0,4,1,1,4.17457481803755
1741,0,2,0,1,4.45916975804456
1742,0,4,1,2,5.55352080890125
1743,0,0,0,1,3.19716026373352
1744,0,0,1,1,4.80128504401193
1745,0,1,0,1,5.15096169655753
1746,1,3,1,2,4.75290574493247
1747,0,0,0,1,4.91108918600085
1748,0,0,0,1,4.12347808961823
1749,0,3,0,1,3.59411419836707
1750,0,0,1,1,3.1698179322968
1751,0,3,0,1,5.5000302766171
1752,0,2,0,1,4.02439462943911
1753,1,4,1,2,4.73729433891513
1754,0,0,0,1,3.74091112043774
1755,0,3,1,2,5.40778309934971
1756,1,2,1,2,4.82639735142608
1757,0,1,0,1,4.39554106877606
1758,1,3,1,1,4.16536294343782
1759,0,2,0,1,5.07692227815188
1760,0,2,1,2,4.46169704663232
1761,0,1,0,1,4.89667524089869
1762,0,4,0,1,3.7483359170199
1763,0,1,1,1,4.98792732121759
1764,0,1,0,1,4.59089488788106
1765,0,1,1,1,2.86677056750931
1766,0,3,0,2,4.56708569842386
1767,0,0,1,2,4.28086606357435
1768,0,4,0,2,3.75046796670711
1769,0,3,1,1,3.87147149993686
1770,0,0,1,1,4.86414984636483
1771,0,0,0,1,2.72103738801519
1772,1,3,1,2,4.36754052095103
1773,0,2,1,1,5.14925788393632
1774,0,0,1,1,3.23708735585778
1775,0,1,0,1,4.16335296364489
1776,0,3,0,1,2.14495613018218
1777,0,1,1,1,3.85589013831796
1778,0,0,1,1,1.48502920995664
1779,1,4,1,3,4.38179934825668
1780,0,3,1,2,4.83003771426686
1781,0,2,1,2,5.45036310601431
1782,0,4,1,1,3.03927584199162
1783,0,0,0,1,2.76119361820761
1784,1,0,1,1,3.99333188363779
1785,1,2,1,1,4.55672373944387
1786,0,1,1,1,3.88427312137447
1787,0,2,0,2,4.89237133837299
1788,0,1,1,1,3.35142846909771
1789,0,3,0,1,2.903512501657
1790,0,0,1,2,4.01054388456968
1791,0,3,1,1,4.39586486471332
1792,0,1,0,1,4.14526463010387
1793,0,3,1,1,4.9643419644632
1794,0,2,1,1,5.1794514675087
1795,0,3,0,1,4.41466487331964
1796,0,2,1,1,3.87571978518027
1797,1,4,1,1,4.20624882919652
1798,0,2,1,1,4.45639714614828
1799,0,0,0,1,3.83406146395843
1800,0,0,1,1,3.64673379792669
1801,0,2,0,1,3.95327781642608
1802,0,4,1,2,5.49788750600352
1803,0,0,0,1,3.39024655174824
1804,0,2,0,1,4.28286029553278
1805,0,3,0,1,3.56118025991308
1806,0,2,0,1,4.92097859782421
1807,0,4,0,2,0
1808,0,4,1,1,3.30040827643864
1809,0,3,0,1,5.27263320227578
1810,0,2,1,1,5.09925644851052
1811,0,1,0,1,3.95616691767126
1812,0,0,1,1,5.00784535439906
1813,0,2,0,1,3.55965146728752
1814,0,2,0,1,4.38863356023319
1815,0,2,0,1,4.18422884255149
1816,0,2,0,1,4.59884590854803
1817,0,3,1,1,4.03011130590141
1818,0,0,1,1,4.57289006499147
1819,0,2,1,1,4.35126995454218
1820,0,1,0,1,4.15568919944736
1821,0,3,1,1,4.84350212878795
1822,1,4,1,3,4.97324835590622
1823,0,0,0,1,3.67484336193722
1824,0,0,0,2,3.19273057002677
1825,0,1,0,1,5.21651677722178
1826,0,3,1,1,0
1827,0,0,1,1,5.2446089040566
1828,0,2,0,1,4.88488096622723
1829,0,3,1,2,3.77478725035163
1830,0,0,0,1,4.40994944607974
1831,0,0,0,1,0
1832,0,0,1,1,2.21543703646489
1833,1,4,1,2,1.84427747689733
1834,0,1,1,1,4.72398973939583
1835,1,2,1,2,2.95648274376237
1836,0,3,0,1,0
1837,1,4,1,2,4.87666935301417
1838,0,2,0,1,2.98594426968927
1839,0,3,1,1,4.95288272400102
1840,0,4,1,1,4.20796357650238
1841,0,3,1,2,4.90713721493754
1842,0,1,1,1,4.27079633215846
1843,0,3,1,1,3.60555753096663
1844,0,2,0,1,5.15119647754004
1845,0,0,0,1,3.96488651566108
1846,0,0,0,1,3.27687896442781
1847,0,1,0,1,4.00215853439018
1848,0,0,1,1,4.33137500738229
1849,1,4,1,2,5.27331673457022
1850,0,0,1,1,3.77037641086135
1851,0,2,0,1,1.72481182221161
1852,0,0,1,1,3.14746240733415
1853,0,3,0,1,4.79325468930916
1854,0,3,0,1,0
1855,0,2,1,2,4.9909098549831
1856,0,4,1,2,4.13580636666876
1857,0,2,0,1,4.82518690561314
1858,0,1,0,1,1.88239671094826
1859,0,0,0,1,4.93743184500481
1860,0,2,0,2,4.70003894258496
1861,0,0,0,1,5.32366998303905
1862,0,2,0,1,4.32171753986533
1863,0,4,0,1,4.46990729728168
1864,0,4,0,1,4.85798678134931
1865,0,2,0,2,4.13285878112941
1866,0,1,1,1,3.54349602883271
1867,1,4,1,3,3.62519678814475
1868,0,0,1,1,4.42923781227605
1869,0,4,1,3,5.39914258121499
1870,1,3,1,2,4.52323172983079
1871,0,4,0,1,3.64596119384644
1872,0,4,1,1,5.11557021260867
1873,0,0,0,1,2.92630378457509
1874,0,1,1,1,2.84542993230882
1875,1,4,1,2,4.48163789935434
1876,0,1,0,1,4.00787576539293
1877,0,4,1,2,4.35278982114627
1878,0,0,0,1,2.06349225713778
1879,0,2,1,1,4.58019419470302
1880,0,4,0,1,3.01276201984012
1881,0,4,1,1,4.92705784485544
1882,0,2,1,1,4.24923817802277
1883,0,2,0,1,3.06504767653851
1884,0,4,0,1,3.32556881115726
1885,0,1,1,1,4.46087982876948
1886,0,3,1,1,5.44250787202886
1887,0,1,0,2,4.53099332389766
1888,0,3,1,2,5.0555947137504
1889,0,4,1,1,4.95830557842096
1890,0,2,1,1,4.11632344820883
1891,0,0,0,1,4.02264238171453
1892,0,0,0,1,4.03366955334321
1893,0,3,0,1,3.00463295531628
1894,0,1,1,1,3.09500638004479
1895,0,2,1,2,5.14875076317504
1896,0,2,0,1,5.19009784840108
1897,0,4,1,3,4.65526412633672
1898,0,2,1,1,2.91104543549365
1899,0,1,0,1,3.31374243041135
1900,0,1,1,2,2.73954883859028
1901,0,1,0,1,2.40293304765899
1902,0,1,1,1,2.95921492663181
1903,0,2,1,1,4.25566941463224
1904,0,2,1,1,5.40593785401053
1905,0,2,1,1,4.66435161386787
1906,0,1,1,1,4.5575655180285
1907,1,1,1,1,5.05915638297468
1908,0,2,1,1,4.55728102875384
1909,0,0,1,1,3.74901378960043
1910,0,2,1,1,3.89724771468402
1911,0,4,1,2,4.9036631696219
1912,0,0,0,1,2.48237820584901
1913,0,1,0,1,3.95753843629778
1914,0,0,0,1,4.8697298912124
1915,1,4,1,2,4.43720657611571
1916,0,1,0,1,3.38706286054567
1917,0,0,0,1,4.68452892520816
1918,0,2,0,1,4.56383577815293
1919,0,2,1,1,2.48237820584901
1920,1,4,1,2,4.52669639538828
1921,0,4,0,1,4.30417859978069
1922,0,3,0,1,3.73722029133504
1923,0,0,0,1,2.66774250213017
1924,0,2,1,1,3.6709308314233
1925,0,2,0,1,2.19558927896896
1926,0,3,0,1,0
1927,0,3,0,2,4.43390728190371
1928,0,0,1,1,4.06834816001655
1929,0,1,1,1,3.26231175846949
1930,0,1,0,1,0
1931,0,4,1,2,4.32258921650168
1932,0,3,1,1,4.29592395640901
1933,0,2,0,1,4.11632344820883
1934,0,3,1,1,5.25374908593103
1935,0,0,1,1,3.32048196432599
1936,0,1,0,1,4.90865526600948
1937,0,1,0,1,4.31205212096122
1938,0,4,0,2,4.43390728190371
1939,0,1,0,1,2.73954883859028
1940,0,2,0,1,4.79032655502907
1941,0,0,1,1,2.48237820584901
1942,0,0,0,1,4.29592395640901
1943,1,3,0,2,3.82594284089923
1944,0,3,0,1,2.55986459183058
1945,0,0,0,1,3.51116264326042
1946,0,3,0,1,4.135427936154
1947,0,3,1,1,3.74249725326471
1948,1,4,1,2,5.42023423437235
1949,0,0,0,1,4.45639714614828
1950,0,3,1,2,5.08356971471943
1951,1,0,1,1,3.40632958020086
1952,0,3,1,2,4.44675479980757
1953,0,1,1,2,4.01054388456968
1954,1,3,1,3,5.3325521858447
1955,0,2,0,1,4.96535586681024
1956,0,1,1,1,3.97229104655868
1957,0,3,0,1,4.31941395160406
1958,0,0,0,1,4.20556381271336
1959,1,0,0,1,3.61630878178823
1960,0,2,0,1,5.19561436461193
1961,0,1,0,1,5.42806005307141
1962,0,2,0,1,3.66232021895162
1963,0,2,0,1,3.67816649007699
1964,0,3,0,1,3.65986787874914
1965,0,1,1,1,4.85965578251014
1966,0,0,0,1,3.8412825936955
1967,0,3,1,1,4.46809509861751
1968,0,1,1,1,4.44812644232957
1969,0,2,0,1,0
1970,0,3,1,1,4.37980640215794
1971,0,2,0,1,4.44568923968179
1972,0,4,1,2,4.25962075848679
1973,0,3,1,2,4.76617929020742
1974,0,2,0,2,3.35142846909771
1975,0,0,0,1,3.02004957977275
1976,0,4,0,2,4.87763714840722
1977,0,4,0,2,2.34597772468534
1978,0,2,1,1,5.17638186336355
1979,0,0,1,1,1.95066074729413
1980,0,0,1,1,4.41434193810347
1981,0,2,0,1,4.46940354384496
1982,0,1,1,1,3.41658230778159
1983,0,2,0,1,4.97783166706015
1984,0,2,0,1,3.36197664816382
1985,0,4,0,2,5.226357412992
1986,1,4,0,2,4.17672148572551
1987,0,3,1,1,4.28286029553278
1988,0,1,0,1,5.02278339453291
1989,0,3,0,1,5.39505322636482
1990,0,4,0,1,4.87093196918438
1991,0,3,1,1,5.0869102079135
1992,0,4,0,1,4.09203840012945
1993,0,2,0,1,4.08407697053169
1994,1,3,1,2,5.38879215529755
1995,0,0,0,1,4.73729433891513
1996,0,1,0,1,5.27458201162847
1997,0,4,1,2,4.51633897228148
1998,0,4,1,2,4.81642801244295
1999,0,1,0,1,3.52368317752666
2000,0,1,0,1,2.01012976004175
2001,0,2,0,1,4.05580022041649
2002,0,1,0,1,3.83406146395843
2003,0,4,1,2,3.98375642157513
2004,1,2,1,2,5.31378053661784
2005,0,1,1,1,3.64262031157644
2006,0,1,1,1,3.96488651566108
2007,0,0,0,1,3.23223159643854
2008,1,4,1,2,3.5740176269823
2009,0,2,1,1,4.00970927466779
2010,1,4,0,2,4.72780916958349
2011,1,4,1,3,0
2012,0,1,0,1,4.12810555361817
2013,0,0,1,1,2.47317136462162
2014,0,3,1,1,3.65352140371064
2015,1,4,1,2,3.52368317752666
2016,0,4,1,1,5.34751798055809
2017,0,3,0,1,3.97975302541034
2018,0,2,0,1,4.54774610827232
2019,0,2,1,1,2.37804351619645
2020,0,4,0,1,4.62520077155992
2021,0,2,0,1,4.13285878112941
2022,0,4,0,1,3.85466429543594
2023,0,2,0,1,3.82392386218619
2024,0,2,1,2,3.21358712984544
2025,0,2,1,2,3.97316593269889
2026,0,4,1,2,2.36587286326317
2027,0,2,1,2,3.81542895127263
2028,0,0,0,1,3.07665373601002
2029,0,3,0,2,3.83406146395843
2030,0,2,1,1,5.19100691225799
2031,0,0,0,1,3.36197664816382
2032,0,1,1,1,4.23229326747308
2033,0,2,1,1,4.58755322228214
2034,1,3,1,2,5.04135358565088
2035,0,1,1,1,5.19325545471402
2036,0,3,1,2,4.95771467836092
2037,0,0,0,1,2.78563351534471
2038,0,1,1,1,2.57006445326262
2039,0,1,0,1,4.14404136550877
2040,0,3,0,1,3.09732654098421
2041,1,4,1,3,4.78701542798684
2042,0,4,0,1,4.03763851402388
2043,0,1,0,1,3.65774770962893
2044,0,2,1,1,5.38834412956765
2045,0,4,1,2,4.4057144537921
2046,0,2,0,1,4.21197646793318
2047,0,3,0,2,4.07618056051747
2048,0,1,0,2,3.08349274333952
2049,0,3,0,1,5.10025089400026
2050,1,4,0,2,4.1521086513006
2051,0,0,0,1,5.36570110512621
2052,0,3,0,1,3.46914804357066
2053,0,2,1,1,4.76522176056056
2054,0,2,1,1,4.241132321329
2055,0,0,0,1,3.72577771470587
2056,0,3,1,1,4.17257570286508
2057,0,2,1,1,1.3481754215437
2058,0,4,0,1,3.55965146728752
2059,0,2,0,1,4.36400810142795
2060,0,3,0,1,4.64067413406919
2061,0,1,1,1,3.9815171550628
2062,0,2,1,1,4.19511125996652
2063,0,4,1,2,5.05646543003975
2064,0,0,1,1,4.65233484062811
2065,0,3,0,1,4.29592395640901
2066,0,3,0,1,4.15820347873961
2067,0,0,0,1,2.83148176833698
2068,0,2,0,1,3.41939806210084
2069,0,4,1,2,4.70609837752469
2070,0,4,1,1,4.45112587969405
2071,0,3,0,1,3.58890559182671
2072,0,3,0,2,4.56031548594226
2073,0,2,1,1,4.29592395640901
2074,0,2,0,1,4.21652713062458
2075,0,2,0,1,4.68588891116649
2076,0,2,1,1,3.74091112043774
2077,0,1,1,1,4.84968373914062
2078,0,1,0,1,4.37583283289572
2079,0,4,0,1,4.74618475350834
2080,0,2,1,1,3.14746240733415
2081,0,2,1,1,3.91926940706318
2082,0,3,1,1,4.85565486168581
2083,0,2,1,1,3.43934912722708
2084,1,4,1,3,0
2085,1,4,0,1,4.61894044827086
2086,0,1,0,1,3.76575529671517
2087,0,4,0,1,1.73006588288318
2088,0,3,1,1,4.35126995454218
2089,0,0,0,1,0
2090,0,4,0,1,3.91609239670765
2091,0,1,0,1,4.75515634422973
2092,0,0,1,1,4.47460957849631
2093,0,3,0,1,5.017399171614
2094,0,0,0,1,3.11373526589378
2095,0,1,1,1,4.41318042986381
2096,0,4,1,2,4.93483963808814
2097,0,0,1,1,4.41740525199427
2098,0,2,0,1,3.98994143035251
2099,0,0,0,1,4.37044014701511
2100,0,3,0,1,2.82950690050703
2101,0,3,1,1,5.15300251773786
2102,0,3,0,2,4.06892619767476
2103,0,0,0,1,4.53334509098715
2104,0,4,1,2,4.71975121483722
2105,0,3,0,1,3.74647430122679
2106,0,2,1,1,4.23743963293758
2107,0,2,0,2,4.63969986676539
2108,0,0,1,1,3.20832860723436
2109,1,1,1,1,4.51633897228148
2110,0,1,0,2,4.1337369464692
2111,0,1,0,1,3.3726454855488
2112,0,0,1,1,1.41602053539969
2113,0,0,1,1,3.97900419093127
2114,0,2,1,2,4.21701596218347
2115,0,1,1,1,4.45473738384722
2116,0,3,1,1,4.55105332579729
2117,0,3,0,1,4.02823865126124
2118,0,2,1,1,4.10889978100236
2119,0,0,1,1,4.90313705586456
2120,0,2,1,1,5.34240565178757
2121,1,3,0,2,3.47218058577895
2122,0,4,1,2,4.30536361812426
2123,0,4,0,2,4.0510667307505
2124,0,1,0,2,3.5907080051386
2125,1,4,1,3,3.36197664816382
2126,0,4,1,2,3.71897746470681
2127,0,4,1,1,2.903512501657
2128,0,1,0,1,3.88105666857973
2129,0,2,0,1,4.48318882982221
2130,0,1,0,1,3.75581891620615
2131,0,3,1,1,5.16227794864329
2132,0,3,1,1,4.2267099966288
2133,0,2,1,2,5.35446622419108
2134,0,2,0,1,5.0110273681041
2135,0,1,1,1,4.18926614539587
2136,0,3,1,1,4.42775090004548
2137,0,4,0,1,4.63969986676539
2138,1,4,1,2,3.53477669527285
2139,0,0,1,1,2.8971058156795
2140,0,1,0,1,4.18793804273415
2141,0,1,0,1,5.05077131120029
2142,0,1,1,1,3.70630730754508
2143,0,2,1,1,2.06625978312034
2144,0,2,1,1,4.03366955334321
2145,0,4,0,1,4.19727353520744
2146,0,4,1,2,3.92740413751822
2147,0,2,0,1,2.67640197604563
2148,1,4,1,2,4.45639714614828
2149,0,3,0,2,4.9116451643182
2150,0,0,1,1,4.237663981081
2151,0,3,0,2,0
2152,0,4,0,2,3.88105666857973
2153,0,0,0,1,2.69576122950531
2154,0,0,0,1,3.48381808106577
2155,0,4,0,1,2.13884836555807
2156,0,1,0,1,3.84947192858705
2157,0,3,1,1,4.99274571612487
2158,0,2,0,1,4.29592395640901
2159,0,0,0,1,2.86574270567898
2160,0,3,0,1,4.61706344389392
2161,0,1,0,1,4.92548076808563
2162,0,3,1,1,4.30726256883058
2163,0,3,1,1,4.8697298912124
2164,0,2,0,1,4.43720657611571
2165,0,2,1,1,4.01019240553115
2166,0,0,1,2,0
2167,0,4,1,2,4.77617799574211
2168,0,3,1,1,4.91815444130209
2169,0,1,0,1,3.16898014184843
2170,0,3,0,1,4.33315955371281
2171,0,2,0,1,3.68699598670856
2172,0,0,1,1,4.35126995454218
2173,0,2,0,1,4.52554016882157
2174,0,1,1,1,3.89001798210314
2175,0,0,0,1,0
2176,0,1,0,2,3.89341341617897
2177,1,3,1,1,5.07692227815188
2178,0,2,1,1,4.72424003169553
2179,0,0,0,1,4.50754756587665
2180,0,2,0,1,2.51061500649821
2181,0,4,0,1,0
2182,0,4,1,2,5.29339069964894
2183,0,1,0,1,3.9389612725252
2184,0,2,0,1,2.79754074711464
2185,0,4,1,2,4.93483963808814
2186,0,2,1,1,4.53416229721749
2187,0,2,0,1,4.13008322390031
2188,1,4,0,2,3.80820718099443
2189,0,1,1,1,4.67051595262646
2190,0,3,0,1,4.53840359861588
2191,1,3,1,3,4.94169953244614
2192,1,2,0,1,5.06703435711191
2193,0,3,0,1,4.57513168649586
2194,0,2,0,1,3.97900419093127
2195,0,0,0,1,3.22419498128652
2196,0,0,1,1,1.1738953427187
2197,0,0,1,1,4.50463462377638
2198,1,4,1,2,3.71897746470681
2199,0,2,0,2,3.98256617807635
2200,0,1,1,1,5.23850488338646
2201,1,3,1,2,5.18004313475884
2202,0,2,0,1,5.36226302723279
2203,0,0,0,1,1.92259909267918
2204,0,4,1,2,3.13867054065584
2205,0,2,1,1,5.40038153113314
2206,1,4,0,1,3.8555701962212
2207,0,4,1,1,0
2208,0,1,1,1,4.75042424771314
2209,0,0,0,1,4.06316162442877
2210,1,3,1,2,5.29800199394735
2211,0,0,0,1,3.49691981057549
2212,0,4,1,1,4.93286200911689
2213,0,1,1,1,4.05287131401553
2214,0,0,0,1,2.46180232180656
2215,0,3,1,1,4.42212110020479
2216,1,3,1,1,4.99825541006011
2217,0,4,0,1,4.50813125598094
2218,0,3,0,1,3.62445292621661
2219,0,1,0,1,3.93246308233739
2220,0,0,0,1,3.74647430122679
2221,0,4,1,1,1.65990731252126
2222,0,2,0,2,4.92356432282382
2223,0,0,1,1,3.72623276269087
2224,0,2,0,1,0
2225,0,2,0,1,3.83406146395843
2226,0,4,1,2,4.45916975804456
2227,0,3,1,2,5.51863643716399
2228,0,3,1,1,2.84542993230882
2229,0,1,0,1,4.44196904572395
2230,0,4,1,2,4.47158822009816
2231,0,0,0,1,3.07121917273107
2232,1,3,0,1,5.25027692889283
2233,1,3,1,2,3.37927202338214
2234,0,1,0,1,4.08407697053169
2235,0,3,1,2,4.19727353520744
2236,0,2,1,1,3.91665224282764
2237,0,0,1,1,4.05671734095233
2238,0,2,1,1,4.50784941849622
2239,0,0,0,2,4.23554035516859
2240,0,0,0,1,2.83425387827525
2241,0,2,0,1,0
2242,0,4,1,2,3.89724771468402
2243,0,1,1,2,4.87863001037047
2244,0,0,0,1,4.2254736747847
2245,0,3,0,1,4.38179934825668
2246,0,0,1,1,3.70107749401541
2247,0,1,1,1,5.04135358565088
2248,0,0,0,1,3.97127799429806
2249,0,2,0,1,0
2250,0,3,1,1,4.38179934825668
2251,1,2,0,1,0
2252,1,4,1,2,4.84869208349129
2253,0,0,1,1,3.15379435036854
2254,0,2,0,1,3.70107749401541
2255,0,0,0,1,5.0536724115442
2256,0,1,0,1,5.14298546770907
2257,0,3,1,1,3.95327781642608
2258,0,2,1,1,4.69046535292132
2259,0,4,1,1,4.76200796539242
2260,0,4,0,1,3.60555753096663
2261,0,2,1,1,4.77617799574211
2262,0,3,0,2,5.05077131120029
2263,1,4,0,1,4.44995831758728
2264,0,2,1,1,2.92960741183546
2265,0,4,0,1,3.67816649007699
2266,0,1,1,1,4.08606119397728
2267,0,2,1,1,4.46809509861751
2268,0,3,1,2,4.39660115242286
2269,0,3,1,2,4.31250399303993
2270,0,1,1,1,4.92548076808563
2271,0,3,0,1,2.54978480011562
2272,0,3,1,2,4.00578460687651
2273,0,4,1,2,4.88761130709958
2274,0,2,0,1,2.85107099223592
2275,0,1,1,1,3.81674787444808
2276,0,4,0,2,5.16739869896598
2277,0,1,0,1,0
2278,0,2,0,1,4.86700741387234
2279,0,4,0,1,4.7825731390574
2280,0,1,1,1,5.29509302721987
2281,0,1,0,1,3.888766138776
2282,0,1,0,1,4.89495400634945
